state,date,Confirmed,Deceaseds,Recovered,Tested,Vaccinated1,Vaccinated2
LD,05-09-2021,0,0,1,123,37,161
LD,06-09-2021,0,0,2,1122,108,775
LD,07-09-2021,0,0,5,924,56,836
LD,08-09-2021,1,0,3,446,106,876
LD,09-09-2021,1,0,1,590,126,943
LD,10-09-2021,0,0,0,453,182,1047
LD,11-09-2021,1,0,0,333,179,1351
LD,12-09-2021,0,0,0,99,72,1168
LD,13-09-2021,2,0,0,297,143,801
LD,14-09-2021,0,0,1,580,63,815
LD,15-09-2021,0,0,0,383,63,649
LD,16-09-2021,0,0,0,687,111,684
LD,17-09-2021,0,0,0,0,55,377
LD,18-09-2021,3,0,1,931,125,481
LD,19-09-2021,0,0,1,26,27,185
LD,20-09-2021,3,0,0,-26,90,714
LD,21-09-2021,1,0,0,1174,54,555
LD,22-09-2021,1,0,0,3231,79,486
LD,23-09-2021,0,0,2,162,16,419
LD,24-09-2021,0,0,0,315,17,225
LD,25-09-2021,0,0,3,418,94,513
LD,26-09-2021,0,0,0,162,41,139
LD,27-09-2021,0,0,0,0,39,689
LD,28-09-2021,0,0,1,760,9,212
LD,29-09-2021,0,0,0,246,30,259
LD,30-09-2021,0,0,2,253,12,233
LD,01-10-2021,0,0,2,0,25,385
LD,02-10-2021,0,0,0,394,2,121
LD,03-10-2021,0,0,0,138,1,171
LD,04-10-2021,1,0,0,781,45,217
LD,05-10-2021,1,0,0,425,28,181
LD,06-10-2021,1,0,0,462,10,265
LD,07-10-2021,0,0,0,299,17,159
LD,08-10-2021,0,0,0,316,18,301
LD,09-10-2021,1,0,0,282,13,218
LD,10-10-2021,0,0,0,53,0,2
LD,11-10-2021,0,0,0,401,17,191
LD,12-10-2021,0,0,0,342,7,135
LD,13-10-2021,0,0,1,223,11,182
LD,14-10-2021,0,0,0,458,15,300
LD,15-10-2021,0,0,1,119,0,93
LD,16-10-2021,0,0,1,433,10,217
LD,17-10-2021,0,0,0,82,1,3
LD,18-10-2021,0,0,0,868,2,100
LD,19-10-2021,0,0,0,-519,0,2
LD,20-10-2021,0,0,0,379,8,77
LD,21-10-2021,0,0,0,372,0,22
LD,22-10-2021,0,0,0,422,1,110
LD,23-10-2021,0,0,0,348,11,108
LD,24-10-2021,0,0,0,43,0,10
LD,25-10-2021,0,0,0,337,8,162
LD,26-10-2021,0,0,0,317,1,110
LD,27-10-2021,0,0,0,170,7,94
LD,28-10-2021,0,0,0,233,5,145
LD,29-10-2021,0,0,0,245,5,166
LD,30-10-2021,0,0,0,292,43,115
LD,31-10-2021,0,0,0,31,0,4
MH,09-03-2020,2,0,0,0,0,0
MH,10-03-2020,3,0,0,0,0,0
MH,11-03-2020,6,0,0,0,0,0
MH,12-03-2020,3,0,0,0,0,0
MH,13-03-2020,3,0,0,0,0,0
MH,14-03-2020,9,0,0,0,0,0
MH,15-03-2020,6,0,0,0,0,0
MH,16-03-2020,7,0,0,0,0,0
MH,17-03-2020,2,0,0,0,0,0
MH,18-03-2020,4,0,0,0,0,0
MH,19-03-2020,3,0,0,0,0,0
MH,20-03-2020,4,0,0,0,0,0
MH,21-03-2020,12,0,0,0,0,0
MH,22-03-2020,10,0,0,0,0,0
MH,23-03-2020,15,0,0,0,0,0
MH,24-03-2020,18,0,0,0,0,0
MH,25-03-2020,15,0,0,0,0,0
MH,26-03-2020,3,0,0,0,0,0
MH,27-03-2020,28,0,0,0,0,0
MH,28-03-2020,28,0,0,0,0,0
MH,29-03-2020,22,8,25,0,0,0
MH,30-03-2020,17,2,14,0,0,0
MH,31-03-2020,82,1,0,0,0,0
MH,01-04-2020,33,5,0,0,0,0
MH,02-04-2020,88,5,3,0,0,0
MH,03-04-2020,64,5,8,0,0,0
MH,04-04-2020,148,6,2,0,0,0
MH,05-04-2020,112,13,4,16008,0,0
MH,06-04-2020,121,7,14,1555,0,0
MH,07-04-2020,150,12,9,3314,0,0
MH,08-04-2020,117,8,38,0,0,0
MH,09-04-2020,229,25,8,0,0,0
MH,10-04-2020,210,13,63,9123,0,0
MH,11-04-2020,187,17,20,1841,0,0
MH,12-04-2020,221,22,9,3827,0,0
MH,13-04-2020,352,11,12,4057,0,0
MH,14-04-2020,346,18,30,1346,0,0
MH,15-04-2020,236,9,36,4071,0,0
MH,16-04-2020,285,7,5,5740,0,0
MH,17-04-2020,120,7,31,4796,0,0
MH,18-04-2020,327,10,34,4488,0,0
MH,19-04-2020,552,12,142,6630,0,0
MH,20-04-2020,466,9,65,4525,0,0
MH,21-04-2020,552,19,150,4517,0,0
MH,22-04-2020,431,18,67,6466,0,0
MH,23-04-2020,778,14,51,6893,0,0
MH,24-04-2020,390,18,117,6013,0,0
MH,25-04-2020,811,22,119,5702,0,0
MH,26-04-2020,440,19,112,7067,0,0
MH,27-04-2020,522,27,94,7168,0,0
MH,28-04-2020,728,31,106,5473,0,0
MH,29-04-2020,597,32,205,8106,0,0
MH,30-04-2020,583,27,180,6968,0,0
MH,01-05-2020,1008,26,106,8465,0,0
MH,02-05-2020,790,36,121,6926,0,0
MH,03-05-2020,678,27,115,8669,0,0
MH,04-05-2020,1567,35,350,8620,0,0
MH,05-05-2020,984,34,354,6949,0,0
MH,06-05-2020,1233,34,275,6423,0,0
MH,07-05-2020,1216,43,207,7474,0,0
MH,08-05-2020,1089,37,169,11257,0,0
MH,09-05-2020,1165,48,330,9697,0,0
MH,10-05-2020,1943,53,399,15350,0,0
MH,11-05-2020,1230,36,587,-6610,0,0
MH,12-05-2020,1026,53,339,3370,0,0
MH,13-05-2020,1495,54,422,8777,0,0
MH,14-05-2020,1602,44,542,9421,0,0
MH,15-05-2020,1576,49,475,10416,0,0
MH,16-05-2020,1606,67,524,10917,0,0
MH,17-05-2020,2347,63,600,12225,0,0
MH,18-05-2020,2005,51,749,8397,0,0
MH,19-05-2020,2078,76,1202,11835,0,0
MH,20-05-2020,2161,65,679,13263,0,0
MH,21-05-2020,2345,64,1408,12386,0,0
MH,22-05-2020,2940,63,857,13166,0,0
MH,23-05-2020,2608,60,821,15845,0,0
MH,24-05-2020,3041,58,1196,14538,0,0
MH,25-05-2020,2436,60,1186,15715,0,0
MH,26-05-2020,2091,97,1168,11572,0,0
MH,27-05-2020,2190,105,964,14263,0,0
MH,28-05-2020,2598,85,698,15453,0,0
MH,29-05-2020,2682,116,8381,14092,0,0
MH,30-05-2020,2940,99,1084,14096,0,0
MH,31-05-2020,2487,89,1248,14516,0,0
MH,01-06-2020,2358,76,779,9167,0,0
MH,02-06-2020,2287,103,1225,12440,0,0
MH,03-06-2020,2560,122,996,13793,0,0
MH,04-06-2020,2933,123,1352,12559,0,0
MH,05-06-2020,2436,139,1466,12866,0,0
MH,06-06-2020,2739,120,2243,14007,0,0
MH,07-06-2020,3007,91,1924,15054,0,0
MH,08-06-2020,2554,109,1661,12227,0,0
MH,09-06-2020,2258,120,1664,14004,0,0
MH,10-06-2020,3254,149,1877,15988,0,0
MH,11-06-2020,3607,152,1562,15508,0,0
MH,12-06-2020,3493,127,1718,15731,0,0
MH,13-06-2020,3427,113,1550,16536,0,0
MH,14-06-2020,3390,120,1632,16424,0,0
MH,15-06-2020,2786,178,5071,11867,0,0
MH,16-06-2020,2701,1409,1802,15140,0,0
MH,17-06-2020,3307,114,1315,0,0,0
MH,18-06-2020,3752,100,1672,33149,0,0
MH,19-06-2020,3827,142,1935,17960,0,0
MH,20-06-2020,3874,91,1380,19212,0,0
MH,21-06-2020,3870,186,1591,19149,0,0
MH,22-06-2020,3721,113,1962,13058,0,0
MH,23-06-2020,3214,248,1925,15710,0,0
MH,24-06-2020,3889,208,4161,21413,0,0
MH,25-06-2020,4842,192,3661,24271,0,0
MH,26-06-2020,5024,175,2362,23160,0,0
MH,27-06-2020,6368,167,4430,26853,0,0
MH,28-06-2020,5493,156,2330,26511,0,0
MH,29-06-2020,5257,181,2385,19584,0,0
MH,30-06-2020,4878,245,1951,23643,0,0
MH,01-07-2020,5537,198,2243,25182,0,0
MH,02-07-2020,6328,125,8018,27953,0,0
MH,03-07-2020,6364,198,3515,29347,0,0
MH,04-07-2020,7074,295,3395,32517,0,0
MH,05-07-2020,6555,151,3658,30952,0,0
MH,06-07-2020,5368,204,3522,22594,0,0
MH,07-07-2020,5134,224,3296,26154,0,0
MH,08-07-2020,6603,198,4634,29705,0,0
MH,09-07-2020,6875,219,4067,31266,0,0
MH,10-07-2020,7862,226,5366,31733,0,0
MH,11-07-2020,8139,223,4360,31761,0,0
MH,12-07-2020,7827,173,3340,32390,0,0
MH,13-07-2020,6497,193,4182,23413,0,0
MH,14-07-2020,6741,213,4500,31075,0,0
MH,15-07-2020,7975,233,3606,36982,0,0
MH,16-07-2020,8641,266,5527,36944,0,0
MH,17-07-2020,8308,258,2217,37609,0,0
MH,18-07-2020,8348,144,5306,38299,0,0
MH,19-07-2020,9518,258,3906,42192,0,0
MH,20-07-2020,8240,176,5460,35573,0,0
MH,21-07-2020,8336,246,7188,40179,0,0
MH,22-07-2020,10576,280,5552,47565,0,0
MH,23-07-2020,9895,298,6484,50446,0,0
MH,24-07-2020,9615,278,5714,48618,0,0
MH,25-07-2020,9251,257,7227,49835,0,0
MH,26-07-2020,9431,267,6044,49811,0,0
MH,27-07-2020,7924,227,8706,38077,0,0
MH,28-07-2020,7717,282,10333,44013,0,0
MH,29-07-2020,9211,298,7478,49091,0,0
MH,30-07-2020,11147,266,8860,54091,0,0
MH,31-07-2020,10320,265,7543,58192,0,0
MH,01-08-2020,9601,322,10725,64703,0,0
MH,02-08-2020,9509,260,9926,61737,0,0
MH,03-08-2020,8968,266,10221,41354,0,0
MH,04-08-2020,7760,300,12326,52900,0,0
MH,05-08-2020,10309,334,6165,63885,0,0
MH,06-08-2020,11514,316,10854,73895,0,0
MH,07-08-2020,10483,300,10906,82400,0,0
MH,08-08-2020,12822,275,11081,80087,0,0
MH,09-08-2020,12248,390,13348,75604,0,0
MH,10-08-2020,9181,293,6711,46564,0,0
MH,11-08-2020,11088,256,10014,64391,0,0
MH,12-08-2020,12712,344,13408,72446,0,0
MH,13-08-2020,11813,413,9115,67391,0,0
MH,14-08-2020,12608,364,10484,68391,0,0
MH,15-08-2020,12020,322,6844,66248,0,0
MH,16-08-2020,11111,288,8837,49834,0,0
MH,17-08-2020,8493,228,11391,43185,0,0
MH,18-08-2020,11119,422,9356,58890,0,0
MH,19-08-2020,13165,346,9011,75427,0,0
MH,20-08-2020,14647,326,12243,76591,0,0
MH,21-08-2020,14161,339,11749,78523,0,0
MH,22-08-2020,14492,297,9241,77400,0,0
MH,23-08-2020,10441,258,8157,45755,0,0
MH,24-08-2020,11015,212,14219,46616,0,0
MH,25-08-2020,10425,329,12300,43186,0,0
MH,26-08-2020,14888,295,7637,87183,0,0
MH,27-08-2020,14857,355,9136,70449,0,0
MH,28-08-2020,14427,331,11607,71006,0,0
MH,29-08-2020,16286,328,11541,77414,0,0
MH,30-08-2020,16408,296,7690,75445,0,0
MH,31-08-2020,11852,184,11158,52503,0,0
MH,01-09-2020,15765,320,10978,67025,0,0
MH,02-09-2020,17433,292,13959,76851,0,0
MH,03-09-2020,18105,391,13988,93986,0,0
MH,04-09-2020,19218,378,13289,91986,0,0
MH,05-09-2020,20800,312,10801,90397,0,0
MH,06-09-2020,23350,328,7826,90177,0,0
MH,07-09-2020,16429,423,14922,56472,0,0
MH,08-09-2020,20131,380,13234,80334,0,0
MH,09-09-2020,23577,380,13906,97735,0,0
MH,10-09-2020,23446,495,14253,84472,0,0
MH,11-09-2020,24886,442,14308,97963,0,0
MH,12-09-2020,22084,391,13489,92319,0,0
MH,13-09-2020,22543,416,11549,88836,0,0
MH,14-09-2020,17066,363,15789,67440,0,0
MH,15-09-2020,20482,515,19423,87944,0,0
MH,16-09-2020,23365,474,17559,97216,0,0
MH,17-09-2020,24619,468,19522,98614,0,0
MH,18-09-2020,21656,440,22078,88455,0,0
MH,19-09-2020,20519,425,23501,92802,0,0
MH,20-09-2020,20627,455,26408,86094,0,0
MH,21-09-2020,15738,344,32007,40017,0,0
MH,22-09-2020,18390,392,20206,105026,0,0
MH,23-09-2020,21029,479,19476,89503,0,0
MH,24-09-2020,19164,459,17184,83602,0,0
MH,25-09-2020,17794,416,19592,90399,0,0
MH,26-09-2020,20419,430,23644,95888,0,0
MH,27-09-2020,18056,380,13565,188973,0,0
MH,28-09-2020,11921,180,19932,56735,0,0
MH,29-09-2020,14976,430,19212,75640,0,0
MH,30-09-2020,18317,481,19163,87181,0,0
MH,01-10-2020,16476,394,16104,90246,0,0
MH,02-10-2020,15591,424,13294,84752,0,0
MH,03-10-2020,14348,278,16835,75093,0,0
MH,04-10-2020,12548,326,15048,75908,0,0
MH,05-10-2020,10244,263,12982,58683,0,0
MH,06-10-2020,12258,370,17141,71489,0,0
MH,07-10-2020,14578,355,16715,82812,0,0
MH,08-10-2020,13395,358,15575,80043,0,0
MH,09-10-2020,12134,302,17323,83152,0,0
MH,10-10-2020,11416,308,26440,82064,0,0
MH,11-10-2020,10792,305,10461,74137,0,0
MH,12-10-2020,7089,169,15656,54322,0,0
MH,13-10-2020,8522,187,15356,64099,0,0
MH,14-10-2020,10552,158,19517,76313,0,0
MH,15-10-2020,10226,337,13714,76333,0,0
MH,16-10-2020,11447,306,13885,75042,0,0
MH,17-10-2020,10259,463,14238,79407,0,0
MH,18-10-2020,9060,150,11204,70366,0,0
MH,19-10-2020,5984,125,15069,46312,0,0
MH,20-10-2020,8151,213,7429,65456,0,0
MH,21-10-2020,8142,180,23371,76259,0,0
MH,22-10-2020,7539,198,16177,75066,0,0
MH,23-10-2020,7347,184,13247,76596,0,0
MH,24-10-2020,6417,137,10004,68881,0,0
MH,25-10-2020,6059,112,5648,60892,0,0
MH,26-10-2020,3645,84,9905,36267,0,0
MH,27-10-2020,5363,115,7836,54838,0,0
MH,28-10-2020,6738,91,8430,68846,0,0
MH,29-10-2020,5902,156,7883,68254,0,0
MH,30-10-2020,6190,127,8241,69693,0,0
MH,31-10-2020,5548,74,7303,60577,0,0
MH,01-11-2020,5369,113,3726,57468,0,0
MH,02-11-2020,4009,104,10225,40297,0,0
MH,03-11-2020,4909,120,6973,55347,0,0
MH,04-11-2020,5505,300,8728,65323,0,0
MH,05-11-2020,5246,256,11277,64416,0,0
MH,06-11-2020,6870,161,11060,68290,0,0
MH,07-11-2020,3959,150,6748,59987,0,0
MH,08-11-2020,5585,125,8232,62004,0,0
MH,09-11-2020,3277,85,0,42405,0,0
MH,10-11-2020,3791,110,10769,53242,0,0
MH,11-11-2020,4907,125,9164,64146,0,0
MH,12-11-2020,4496,122,7809,63947,0,0
MH,13-11-2020,4132,127,4543,58686,0,0
MH,14-11-2020,4237,105,2707,0,0,0
MH,15-11-2020,2544,60,3065,0,0,0
MH,16-11-2020,2535,60,3001,0,0,0
MH,17-11-2020,2732,68,5123,124517,0,0
MH,18-11-2020,5011,100,6608,53400,0,0
MH,19-11-2020,5535,154,5860,64241,0,0
MH,20-11-2020,5640,155,6945,70546,0,0
MH,21-11-2020,5760,62,4088,84805,0,0
MH,22-11-2020,5753,50,4060,92556,0,0
MH,23-11-2020,4153,30,3729,68517,0,0
MH,24-11-2020,5439,30,4086,85036,0,0
MH,25-11-2020,6159,65,4844,90383,0,0
MH,26-11-2020,6406,65,4815,90371,0,0
MH,27-11-2020,6185,85,4089,88267,0,0
MH,28-11-2020,5965,88,3937,86598,0,0
MH,29-11-2020,5544,85,4362,82224,0,0
MH,30-11-2020,3837,80,4196,51962,0,0
MH,01-12-2020,4930,95,6290,59299,0,0
MH,02-12-2020,3350,111,3796,73813,0,0
MH,03-12-2020,5182,115,8066,69809,0,0
MH,04-12-2020,5229,127,6776,72926,0,0
MH,05-12-2020,4922,95,5834,72887,0,0
MH,06-12-2020,4757,40,7486,68587,0,0
MH,07-12-2020,3075,40,7345,45016,0,0
MH,08-12-2020,4026,53,6365,58353,0,0
MH,09-12-2020,4981,75,5111,70649,0,0
MH,10-12-2020,3824,70,5008,54704,0,0
MH,11-12-2020,4268,87,2774,67710,0,0
MH,12-12-2020,4259,80,3949,68199,0,0
MH,13-12-2020,3717,70,3083,64121,0,0
MH,14-12-2020,2949,60,4610,45905,0,0
MH,15-12-2020,3442,70,4395,58446,0,0
MH,16-12-2020,-5914,95,3887,64641,0,0
MH,17-12-2020,3880,65,4358,62507,0,0
MH,18-12-2020,3994,75,4467,62668,0,0
MH,19-12-2020,3940,74,3119,62611,0,0
MH,20-12-2020,3811,98,2064,59961,0,0
MH,21-12-2020,2834,55,6053,38757,0,0
MH,22-12-2020,3106,75,4122,54431,0,0
MH,23-12-2020,3913,93,7620,0,0,0
MH,24-12-2020,3580,89,3171,128820,0,0
MH,25-12-2020,3431,71,1427,60433,0,0
MH,26-12-2020,2854,60,1526,50282,0,0
MH,27-12-2020,3314,66,2124,50635,0,0
MH,28-12-2020,2498,50,4501,41218,0,0
MH,29-12-2020,3018,68,5572,56982,0,0
MH,30-12-2020,3537,90,4913,71505,0,0
MH,31-12-2020,3509,58,3612,75374,0,0
MH,01-01-2021,3524,59,4279,76201,0,0
MH,02-01-2021,3218,51,2110,66607,0,0
MH,03-01-2021,3282,35,2064,68061,0,0
MH,04-01-2021,4875,29,10362,46374,0,0
MH,05-01-2021,3160,64,2828,57100,0,0
MH,06-01-2021,4382,66,2570,72043,0,0
MH,07-01-2021,3729,72,3350,65182,0,0
MH,08-01-2021,3693,73,2890,68716,0,0
MH,09-01-2021,3581,57,2401,70571,0,0
MH,10-01-2021,3558,34,2302,62682,0,0
MH,11-01-2021,2438,40,4286,42059,0,0
MH,12-01-2021,2936,50,3282,57505,0,0
MH,13-01-2021,3556,70,3009,61460,0,0
MH,14-01-2021,3579,70,3309,61104,0,0
MH,15-01-2021,3145,45,3500,61291,0,0
MH,16-01-2021,2910,52,3039,58897,18328,0
MH,17-01-2021,3081,50,2342,62901,0,0
MH,18-01-2021,1924,35,3854,39510,254,0
MH,19-01-2021,2294,50,4516,49380,11665,0
MH,20-01-2021,3015,59,4589,62192,21808,0
MH,21-01-2021,2886,52,3980,61719,338,0
MH,22-01-2021,2779,50,3419,61742,22567,0
MH,23-01-2021,2697,56,3694,64899,24925,0
MH,24-01-2021,2752,45,1743,61766,0,0
MH,25-01-2021,1842,30,3080,50403,37016,0
MH,26-01-2021,2405,47,2106,57229,0,0
MH,27-01-2021,2171,32,2556,51867,42608,0
MH,28-01-2021,2889,50,3181,63129,41078,0
MH,29-01-2021,2771,56,2613,66136,40733,0
MH,30-01-2021,2630,42,1535,62801,7744,0
MH,31-01-2021,2585,40,1670,58008,0,0
MH,01-02-2021,1948,27,3289,39055,41761,0
MH,02-02-2021,1927,30,4011,50769,7919,0
MH,03-02-2021,2992,30,7030,57752,35889,0
MH,04-02-2021,2736,46,5339,56817,34944,0
MH,05-02-2021,2628,40,3513,54072,45366,0
MH,06-02-2021,2768,25,1739,52497,38537,0
MH,07-02-2021,2673,30,1622,49553,0,0
MH,08-02-2021,2216,15,3423,32354,38996,0
MH,09-02-2021,2515,35,2554,48958,23960,0
MH,10-02-2021,3451,30,2421,49650,37245,0
MH,11-02-2021,652,25,6107,55136,34892,0
MH,12-02-2021,3670,36,2422,55635,41087,0
MH,13-02-2021,3611,38,1773,53410,32760,189
MH,14-02-2021,4092,40,1355,48782,324,0
MH,15-02-2021,3365,23,3105,37418,25532,4668
MH,16-02-2021,3663,39,2700,37418,23261,4437
MH,17-02-2021,4787,40,3853,58824,33428,7541
MH,18-02-2021,5427,38,2543,65930,49717,8049
MH,19-02-2021,6112,44,2159,67126,17239,3581
MH,20-02-2021,6281,40,2567,64418,43831,18511
MH,21-02-2021,6971,35,2417,67517,3077,661
MH,22-02-2021,5210,18,5035,73165,38148,21341
MH,23-02-2021,6218,51,5869,67488,31562,11846
MH,24-02-2021,8807,80,2772,80861,32820,24928
MH,25-02-2021,8702,56,3744,84814,28963,26216
MH,26-02-2021,8333,48,4936,85932,31625,28265
MH,27-02-2021,8623,51,3648,87299,0,0
MH,28-02-2021,8293,62,3753,84794,0,0
MH,01-03-2021,6397,30,5754,61746,21240,13584
MH,02-03-2021,7863,54,6332,75521,37711,10366
MH,03-03-2021,9855,42,6559,87627,67353,16475
MH,04-03-2021,8998,60,6135,86794,85946,16595
MH,05-03-2021,10216,53,6467,90580,105777,20231
MH,06-03-2021,10187,47,6080,89171,122864,24098
MH,07-03-2021,11141,38,6013,91235,1602,43
MH,08-03-2021,8744,22,9068,70941,170165,24139
MH,09-03-2021,9927,56,12182,84088,129184,19593
MH,10-03-2021,13659,54,9913,93219,197840,30710
MH,11-03-2021,14317,57,7193,97778,72100,8605
MH,12-03-2021,15817,56,11344,97274,221556,33400
MH,13-03-2021,15602,88,7467,97918,110643,19323
MH,14-03-2021,16620,50,8861,108381,41285,7542
MH,15-03-2021,15051,48,10671,92363,231080,33817
MH,16-03-2021,17864,87,9510,106274,204592,27748
MH,17-03-2021,23179,84,9138,119973,242284,31753
MH,18-03-2021,25833,58,12174,121335,175786,24932
MH,19-03-2021,25681,70,14400,127147,220595,35596
MH,20-03-2021,27126,92,13588,134024,168813,36366
MH,21-03-2021,30535,99,11314,138199,12214,756
MH,22-03-2021,24645,58,19463,105830,242189,34165
MH,23-03-2021,28699,132,13165,122433,168583,20418
MH,24-03-2021,31855,95,15098,140844,249297,21640
MH,25-03-2021,35952,111,20444,153447,198386,15737
MH,26-03-2021,36902,112,17019,156685,245801,20061
MH,27-03-2021,35726,166,14523,157311,217498,13779
MH,28-03-2021,40414,108,17874,165591,19357,1209
MH,29-03-2021,31643,102,20854,136848,34156,1907
MH,30-03-2021,27918,139,23820,129876,197249,13212
MH,31-03-2021,39544,227,23600,167078,199521,16690
MH,01-04-2021,43183,249,32641,183198,294588,16051
MH,02-04-2021,47913,481,24126,183378,498160,9364
MH,03-04-2021,49447,277,37821,184404,311732,15012
MH,04-04-2021,57074,222,27508,196988,320881,11796
MH,05-04-2021,47288,155,26252,175682,418231,22096
MH,06-04-2021,55469,297,34256,201693,410093,21976
MH,07-04-2021,59907,322,30296,231250,366891,23352
MH,08-04-2021,56286,376,36130,236815,359820,29151
MH,09-04-2021,58993,301,45391,245707,267524,26669
MH,10-04-2021,55411,309,53005,219977,267614,23196
MH,11-04-2021,63294,349,34008,263137,250462,18357
MH,12-04-2021,51751,258,52312,208021,300115,36908
MH,13-04-2021,60212,281,31624,237658,197314,27257
MH,14-04-2021,58952,278,39624,242149,321320,50167
MH,15-04-2021,61695,349,53335,234452,318538,68756
MH,16-04-2021,63729,398,45335,272226,301960,72171
MH,17-04-2021,67123,419,56783,272035,190411,62183
MH,18-04-2021,68631,503,45654,273272,109319,25201
MH,19-04-2021,58924,351,52412,221626,281136,95157
MH,20-04-2021,62097,519,54224,265925,206780,87954
MH,21-04-2021,67468,568,54985,272744,244796,90174
MH,22-04-2021,67013,568,62298,281506,274871,120308
MH,23-04-2021,66836,773,74045,277610,217728,107115
MH,24-04-2021,67160,676,63818,286412,142108,88113
MH,25-04-2021,66191,832,61450,289535,77721,34782
MH,26-04-2021,48700,524,71736,222475,364028,199799
MH,27-04-2021,66358,895,67752,282719,262621,153203
MH,28-04-2021,63309,1035,61181,273125,153453,102342
MH,29-04-2021,66159,771,68537,288213,175765,117226
MH,30-04-2021,62919,828,69710,290207,201554,112116
MH,01-05-2021,63282,802,61326,289006,100670,36843
MH,02-05-2021,56647,669,51356,257470,14717,5705
MH,03-05-2021,48621,567,59500,211668,58679,20715
MH,04-05-2021,51880,891,65934,240956,55902,42819
MH,05-05-2021,57640,920,57006,279200,122972,137874
MH,06-05-2021,62194,853,63842,277086,247224,214514
MH,07-05-2021,54022,898,37386,268912,221138,153124
MH,08-05-2021,56578,864,82266,260751,159231,81914
MH,09-05-2021,48401,572,60226,247466,79456,31871
MH,10-05-2021,37236,549,61607,192330,154411,139610
MH,11-05-2021,40956,793,71966,217664,227585,156741
MH,12-05-2021,46781,816,58805,252167,150347,167591
MH,13-05-2021,42582,850,54535,250398,132919,213548
MH,14-05-2021,39923,695,53249,250784,57501,99229
MH,15-05-2021,34848,960,59073,237264,120431,73959
MH,16-05-2021,34389,974,59318,264587,47144,22107
MH,17-05-2021,26616,1000,48211,234416,71722,28480
MH,18-05-2021,28438,1291,52898,250310,85635,20661
MH,19-05-2021,34031,594,51457,285647,74032,27804
MH,20-05-2021,29911,984,47371,279911,379544,44001
MH,21-05-2021,29644,1263,44493,287501,99544,22820
MH,22-05-2021,26133,682,40294,281585,101962,21392
MH,23-05-2021,26672,1320,29177,290155,45451,3831
MH,24-05-2021,22122,592,42320,263774,237052,16497
MH,25-05-2021,24136,1137,36176,264275,184421,14270
MH,26-05-2021,24752,992,23065,283394,128778,11112
MH,27-05-2021,21273,884,34370,261151,260563,26950
MH,28-05-2021,20740,973,31671,264076,245424,28589
MH,29-05-2021,20295,832,31964,258759,272501,34154
MH,30-05-2021,18600,814,22532,252663,75653,10841
MH,31-05-2021,15077,500,33000,193446,231033,37450
MH,01-06-2021,14123,854,35949,222599,210713,46549
MH,02-06-2021,15169,553,29270,236941,184054,35277
MH,03-06-2021,15229,643,25617,260032,212426,27759
MH,04-06-2021,14152,1377,20852,256769,327795,48269
MH,05-06-2021,13659,741,21776,240088,310238,43770
MH,06-06-2021,12557,618,14433,237484,80525,13143
MH,07-06-2021,10219,340,21081,187172,227652,67597
MH,08-06-2021,10891,702,16577,211042,189268,80733
MH,09-06-2021,10989,661,16379,220912,258609,75688
MH,10-06-2021,12207,1915,11449,228611,192826,58080
MH,11-06-2021,11766,2619,8104,254301,204614,49507
MH,12-06-2021,10697,1966,14910,223049,242462,54693
MH,13-06-2021,10442,2771,7504,212536,80994,10301
MH,14-06-2021,8129,1592,14732,168902,267309,51961
MH,15-06-2021,7652,1458,15176,202638,203189,48275
MH,16-06-2021,10107,1236,10567,223509,193327,46733
MH,17-06-2021,9830,636,5890,216005,159538,44193
MH,18-06-2021,9798,648,14347,220897,185912,40163
MH,19-06-2021,8912,682,10373,234379,362619,63935
MH,20-06-2021,9361,605,9101,201938,116357,6865
MH,21-06-2021,6270,352,13758,154835,332584,50937
MH,22-06-2021,8470,482,9043,216861,488004,74619
MH,23-06-2021,10066,508,11032,241801,583919,63180
MH,24-06-2021,9844,556,9371,232576,372866,58129
MH,25-06-2021,9604,511,10138,236034,463434,97505
MH,26-06-2021,9812,511,8752,234367,590303,158155
MH,27-06-2021,9974,405,8562,210866,97899,28590
MH,28-06-2021,6727,287,10812,166163,453707,169097
MH,29-06-2021,8085,231,8623,190140,285209,111579
MH,30-06-2021,9771,141,10353,239449,183777,76873
MH,01-07-2021,9195,252,8634,237267,185036,96450
MH,02-07-2021,8753,156,8385,221289,259981,129427
MH,03-07-2021,9489,371,8395,224374,561339,259234
MH,04-07-2021,9336,306,3378,222063,107137,37906
MH,05-07-2021,6740,106,13027,169517,237272,91575
MH,06-07-2021,8418,395,10548,195828,241699,156377
MH,07-07-2021,9558,326,8899,216512,386491,255335
MH,08-07-2021,9083,439,8815,225457,203503,124621
MH,09-07-2021,8992,738,10458,214862,136457,65754
MH,10-07-2021,8296,494,6026,235020,213640,155582
MH,11-07-2021,8535,350,6013,210411,103090,78319
MH,12-07-2021,7603,146,15277,175899,279025,219781
MH,13-07-2021,7243,196,10978,196664,365641,126336
MH,14-07-2021,8602,170,6067,226163,209509,198077
MH,15-07-2021,8010,170,7391,214935,165639,178325
MH,16-07-2021,7761,167,13452,215406,330278,296664
MH,17-07-2021,8172,124,8950,220851,286281,201311
MH,18-07-2021,9000,180,5756,220784,77112,53110
MH,19-07-2021,6017,66,13051,167646,219691,179310
MH,20-07-2021,9389,3656,7510,197267,115373,80851
MH,21-07-2021,8159,165,7839,222270,67268,41950
