State,Date,Confirmed,Deceased,Recovered,Tested,Vaccinated1,Vaccinated2
LA,2021-02-11,9762,130,9580,110068,2761,0
LA,2021-02-12,9763,130,9583,110068,2854,0
LA,2021-02-13,9765,130,9586,110068,2904,77
LA,2021-02-14,9767,130,9592,110068,2904,77
LA,2021-02-15,9773,130,9595,110068,2904,77
LA,2021-02-16,9779,130,9601,110068,3421,228
LA,2021-02-17,9782,130,9604,110068,3856,290
LA,2021-02-18,9783,130,9605,110068,4436,290
LA,2021-02-19,9785,130,9614,110068,5005,358
LA,2021-02-20,9786,130,9616,110068,5631,600
LA,2021-02-21,9786,130,9617,110068,5827,600
LA,2021-02-22,9787,130,9620,110068,6610,610
LA,2021-02-23,9796,130,9621,110068,7368,611
LA,2021-02-24,9807,130,9624,110068,8199,748
LA,2021-02-25,9814,130,9628,110068,8753,748
LA,2021-02-26,9816,130,9632,110068,9226,829
LA,2021-02-27,9818,130,9634,110068,9226,829
LA,2021-02-28,9818,130,9635,110068,9226,829
LA,2021-03-01,9819,130,9643,110068,9226,829
LA,2021-03-02,9819,130,9645,110068,9226,829
LA,2021-03-03,9821,130,9649,110068,9582,896
LA,2021-03-04,9824,130,9651,110068,11471,1413
LA,2021-03-05,9826,130,9654,110068,12616,1883
LA,2021-03-06,9830,130,9656,110068,14599,2135
LA,2021-03-07,9831,130,9657,110068,14599,2135
LA,2021-03-08,9833,130,9659,110068,17072,2236
LA,2021-03-09,9835,130,9662,110068,19919,2313
LA,2021-03-10,9838,130,9669,110068,22924,2514
LA,2021-03-11,9840,130,9669,110068,25706,2725
LA,2021-03-12,9846,130,9686,110068,28226,2821
LA,2021-03-13,9847,130,9686,110068,30743,2907
LA,2021-03-14,9847,130,9686,110068,31232,2908
LA,2021-03-15,9852,130,9688,110068,33790,2927
LA,2021-03-16,9863,130,9690,110068,35187,3345
LA,2021-03-17,9865,130,9691,110068,36299,3647
LA,2021-03-18,9876,130,9695,110068,36916,4227
LA,2021-03-19,9881,130,9698,110068,37427,4777
LA,2021-03-20,9906,130,9703,110068,38003,5246
LA,2021-03-21,9908,130,9704,110068,38035,5248
LA,2021-03-22,9920,130,9707,110068,38476,5794
LA,2021-03-23,9929,130,9709,110068,38823,6059
LA,2021-03-24,9942,130,9711,110068,39015,6146
LA,2021-03-25,9948,130,9713,110068,39097,6250
LA,2021-03-26,9965,130,9724,110068,39181,6378
LA,2021-03-27,9974,130,9727,110068,39298,6394
LA,2021-03-28,9974,130,9736,110068,39298,6394
LA,2021-03-29,10007,130,9742,110068,39298,6394
LA,2021-03-30,10119,130,9767,110068,39387,6425
LA,2021-03-31,10157,130,9771,110068,39516,6494
LA,2021-04-01,10175,130,9778,110068,43775,6547
LA,2021-04-02,10189,130,9781,110068,49210,6898
LA,2021-04-03,10226,130,9790,110068,52961,6956
LA,2021-04-04,10255,130,9802,110068,55645,6962
LA,2021-04-05,10303,130,9810,110068,59196,6678
LA,2021-04-06,10353,130,9824,110068,61203,6859
LA,2021-04-07,10412,130,9836,110068,62881,7140
LA,2021-04-08,10503,130,9868,110068,63903,7356
LA,2021-04-09,10619,130,9932,110068,64284,7676
LA,2021-04-10,10765,131,10023,110068,64518,7913
LA,2021-04-11,10780,131,10037,110068,65236,8161
LA,2021-04-12,10905,131,10053,110068,66115,8493
LA,2021-04-13,11070,131,10088,110068,66540,8779
LA,2021-04-14,11278,132,10095,110068,66813,9092
LA,2021-04-15,11464,132,10167,110068,66918,9554
LA,2021-04-16,11709,132,10214,110068,67005,9963
LA,2021-04-17,12071,133,10267,110068,67157,10662
LA,2021-04-18,12131,133,10351,110068,67185,10672
LA,2021-04-19,12306,133,10474,110068,67732,12863
LA,2021-04-20,12556,134,10610,110068,68954,15683
LA,2021-04-21,12739,134,10630,110068,70012,18441
LA,2021-04-22,12937,135,10761,110068,70599,20711
LA,2021-04-23,13089,135,10920,191160,71353,22963
LA,2021-04-24,13237,136,11129,191160,71714,24825
LA,2021-04-25,13357,138,11192,191160,71734,25222
LA,2021-04-26,13502,138,11507,191160,72754,28150
LA,2021-04-27,13642,139,11800,191160,73508,30209
LA,2021-04-28,13758,139,11937,197926,74000,31915
LA,2021-04-29,13866,140,12129,199107,74391,33014
LA,2021-04-30,13969,143,12376,200311,74661,33852
LA,2021-05-01,14086,144,12542,201519,75007,34471
LA,2021-05-02,14226,145,12735,202708,75063,34631
LA,2021-05-03,14315,148,12884,203524,75687,35326
LA,2021-05-04,14560,151,13035,205687,77203,35581
LA,2021-05-05,14811,151,13166,208361,79168,35889
LA,2021-05-06,14909,151,13326,210244,80912,36198
LA,2021-05-07,15023,152,13471,212898,81744,36337
LA,2021-05-08,15179,153,13614,215228,82790,36486
LA,2021-05-09,15317,155,13719,216152,82919,36490
LA,2021-05-10,15429,157,13825,218437,83808,36741
LA,2021-05-11,15564,157,13955,220429,84320,36897
LA,2021-05-12,15807,158,14102,224121,84923,37003
LA,2021-05-13,15916,161,14208,226076,85330,37110
LA,2021-05-14,16156,163,14439,228133,85330,37110
LA,2021-05-15,16333,165,14619,229620,86271,37249
LA,2021-05-16,16452,165,14741,230468,86271,37249
LA,2021-05-17,16582,165,14875,232702,87124,37252
LA,2021-05-18,16784,170,15031,234315,88110,37256
LA,2021-05-19,16918,171,15158,235737,89337,37256
LA,2021-05-20,17025,172,15264,237486,91095,37257
LA,2021-05-21,17146,173,15374,239407,93205,37257
LA,2021-05-22,17277,176,15585,240847,94804,37257
LA,2021-05-23,17407,178,15707,241657,94876,37257
LA,2021-05-24,17532,178,15891,244685,96799,37263
LA,2021-05-25,17810,179,16070,247238,99023,37264
LA,2021-05-26,18045,181,16200,249642,101179,37264
LA,2021-05-27,18186,185,16345,252883,107108,37275
LA,2021-05-28,18310,187,16517,254875,112811,37278
LA,2021-05-29,18448,187,16658,257146,116833,37279
LA,2021-05-30,18497,188,16754,259110,116853,37279
LA,2021-05-31,18662,189,16859,262237,122247,37290
LA,2021-06-01,18750,190,16979,265523,126904,37291
LA,2021-06-02,18841,191,17119,267891,130679,37295
LA,2021-06-03,18954,193,17256,271206,134121,37300
LA,2021-06-04,19076,194,17528,274174,137687,37301
LA,2021-06-05,19147,195,17782,276524,140354,37306
LA,2021-06-06,19197,195,17913,278229,140358,37306
LA,2021-06-07,19258,195,18052,280494,142933,37320
LA,2021-06-08,19330,195,18194,284117,144363,37332
LA,2021-06-09,19385,195,18265,286363,146102,37340
LA,2021-06-10,19475,197,18425,289186,148627,37355
LA,2021-06-11,19506,197,18513,291491,151773,37357
LA,2021-06-12,19544,197,18601,293941,153676,37375
LA,2021-06-13,19561,197,18706,296612,153677,37375
LA,2021-06-14,19611,198,18841,300315,155033,37387
LA,2021-06-15,19649,199,18898,303421,155921,37397
LA,2021-06-16,19682,199,18945,306968,157066,37414
LA,2021-06-17,19704,200,19022,310198,159251,37436
LA,2021-06-18,19730,200,19097,313330,160677,37444
LA,2021-06-19,19783,201,19150,316147,161804,37470
LA,2021-06-20,19805,202,19240,318865,161805,37470
LA,2021-06-21,19838,202,19271,322895,163237,37482
LA,2021-06-22,19871,202,19309,325979,164789,37523
LA,2021-06-23,19881,202,19341,329842,166158,37551
LA,2021-06-24,19903,202,19387,333300,167492,39413
LA,2021-06-25,19920,202,19425,337394,168168,43402
LA,2021-06-26,19941,202,19458,340262,168673,47338
LA,2021-06-27,19964,202,19481,342811,168691,47925
LA,2021-06-28,20022,202,19512,347244,169423,51712
LA,2021-06-29,20038,202,19565,350860,170297,54372
LA,2021-06-30,20073,202,19592,355634,170902,56034
LA,2021-07-01,20090,202,19626,359314,171445,57372
LA,2021-07-02,20101,202,19658,362299,172099,57988
LA,2021-07-03,20115,202,19669,364904,173803,58330
LA,2021-07-04,20120,204,19690,366955,174447,58348
LA,2021-07-05,20129,204,19709,370625,176300,59127
LA,2021-07-06,20137,204,19733,373706,177767,59794
LA,2021-07-07,20143,204,19756,376389,178128,60177
LA,2021-07-08,20155,205,19815,378727,179174,60415
LA,2021-07-09,20167,206,19830,381287,180257,60561
LA,2021-07-10,20186,206,19865,382174,181385,60730
LA,2021-07-11,20195,206,19879,384220,181815,60730
LA,2021-07-12,20204,206,19894,387378,182438,61118
LA,2021-07-13,20227,206,19908,389952,184197,61509
LA,2021-07-14,20231,206,19912,392938,184350,61717
LA,2021-07-15,20234,206,19920,394965,184640,61903
LA,2021-07-16,20240,206,19929,397770,184757,62019
LA,2021-07-17,20246,206,19937,400086,184970,62169
LA,2021-07-18,20257,206,19948,401900,185017,62182
LA,2021-07-19,20264,206,19959,404607,185146,62381
LA,2021-07-20,20278,206,19978,407149,185298,62526
LA,2021-07-21,20282,206,19985,409345,185298,62526
LA,2021-07-22,20284,206,19995,411343,185475,62844
LA,2021-07-23,20289,207,20015,414173,185654,63031
LA,2021-07-24,20296,207,20021,416807,185770,63271
LA,2021-07-25,20300,207,20026,419444,185770,63271
LA,2021-07-26,20309,207,20032,422921,186045,63689
LA,2021-07-27,20314,207,20037,425945,186261,64512
LA,2021-07-28,20320,207,20049,429261,186477,65626
LA,2021-07-29,20324,207,20057,430909,186751,66106
LA,2021-07-30,20328,207,20071,433873,186894,67030
LA,2021-07-31,20338,207,20075,435897,187393,67654
LA,2021-08-01,20340,207,20076,437692,187397,67650
LA,2021-08-02,20345,207,20081,440674,187602,68136
LA,2021-08-03,20365,207,20087,442685,187750,68451
LA,2021-08-04,20365,207,20091,444555,187861,68768
LA,2021-08-05,20369,207,20100,446614,188002,69038
LA,2021-08-06,20378,207,20106,448829,188226,69325
LA,2021-08-07,20385,207,20113,450438,188426,69959
LA,2021-08-08,20393,207,20117,451917,188426,69959
LA,2021-08-09,20400,207,20121,454086,188699,70337
LA,2021-08-10,20411,207,20130,456130,188876,70779
LA,2021-08-11,20421,207,20132,458429,189080,71239
LA,2021-08-12,20430,207,20136,460338,189260,71671
LA,2021-08-13,20436,207,20156,462114,189395,72198
LA,2021-08-14,20445,207,20158,463744,189535,72825
LA,2021-08-15,20451,207,20162,464975,189535,72832
LA,2021-08-16,20455,207,20171,467488,189769,73545
LA,2021-08-17,20466,207,20178,469490,189909,74120
LA,2021-08-18,20472,207,20186,471317,190083,74851
LA,2021-08-19,20480,207,20192,473021,190166,75389
LA,2021-08-20,20483,207,20204,474796,190179,75603
LA,2021-08-21,20491,207,20216,476092,190402,77088
LA,2021-08-22,20491,207,20223,477729,190402,77093
LA,2021-08-23,20499,207,20229,479755,190799,79877
LA,2021-08-24,20500,207,20238,481213,191241,84465
LA,2021-08-25,20515,207,20244,483044,191651,87924
LA,2021-08-26,20522,207,20249,483044,192074,91225
LA,2021-08-27,20530,207,20259,486496,192411,93658
LA,2021-08-28,20544,207,20265,487963,192411,93658
LA,2021-08-29,20551,207,20273,489600,192771,96671
LA,2021-08-30,20555,207,20277,491722,193273,99496
LA,2021-08-31,20560,207,20284,493631,193686,101990
LA,2021-09-01,20567,207,20289,495633,194086,104068
LA,2021-09-02,20573,207,20298,497360,194491,106570
LA,2021-09-03,20576,207,20299,498754,194853,108948
LA,2021-09-04,20578,207,20312,500014,195217,110968
LA,2021-09-05,20583,207,20319,501560,195221,111021
LA,2021-09-06,20588,207,20327,502962,195704,112855
LA,2021-09-07,20593,207,20338,504959,196133,114551
LA,2021-09-08,20593,207,20347,506592,196554,115998
LA,2021-09-09,20596,207,20349,508301,197077,117245
LA,2021-09-10,20600,207,20354,509708,197492,118488
LA,2021-09-11,20601,207,20360,510573,197819,119611
LA,2021-09-12,20604,207,20367,511657,197819,119611
LA,2021-09-13,20608,207,20371,513555,198198,121484
LA,2021-09-14,20616,207,20373,515091,198652,123198
LA,2021-09-15,20625,207,20378,516966,199036,124600
LA,2021-09-16,20631,207,20383,518104,199878,126257
LA,2021-09-17,20702,207,20386,519859,200237,127304
LA,2021-09-18,20702,207,20386,520777,200754,128241
LA,2021-09-19,20730,207,20389,522641,200754,128241
LA,2021-09-20,20737,207,20392,524791,201226,129257
LA,2021-09-21,20743,207,20392,527051,201904,130135
LA,2021-09-22,20750,207,20395,528978,202465,131059
LA,2021-09-23,20771,207,20400,530598,202848,132008
LA,2021-09-24,20776,207,20405,532119,203237,132780
LA,2021-09-25,20778,207,20414,533079,203581,133410
LA,2021-09-26,20781,207,20418,533846,203581,133410
LA,2021-09-27,20786,207,20431,534903,203901,134157
LA,2021-09-28,20788,207,20487,535813,204333,135080
LA,2021-09-29,20795,207,20515,536681,204742,136734
LA,2021-09-30,20803,207,20528,537474,205284,137943
LA,2021-10-01,20809,207,20534,537474,205533,138654
LA,2021-10-02,20812,207,20541,578704,205555,138763
LA,2021-10-03,20822,207,20563,539431,205555,138763
LA,2021-10-04,20825,207,20568,539944,205908,139740
LA,2021-10-05,20830,207,20571,540840,206089,140548
LA,2021-10-06,20831,208,20574,541465,206401,141131
LA,2021-10-07,20843,208,20578,542468,206599,142046
LA,2021-10-08,20848,208,20580,543279,206805,143230
LA,2021-10-09,20849,208,20586,543682,206959,143869
LA,2021-10-10,20852,208,20592,544261,206966,143883
LA,2021-10-11,20853,208,20599,544899,207127,144309
LA,2021-10-12,20856,208,20602,545674,207249,145145
LA,2021-10-13,20861,208,20611,546670,207342,146073
LA,2021-10-14,20867,208,20615,547678,207495,146489
LA,2021-10-15,20871,208,20621,548326,207495,146527
LA,2021-10-16,20876,208,20622,548883,207615,147080
LA,2021-10-17,20878,208,20634,549477,207615,147083
LA,2021-10-18,20881,208,20639,550094,207866,147645
LA,2021-10-19,20883,208,20641,550681,207873,147661
LA,2021-10-20,20886,208,20644,551504,208022,148143
LA,2021-10-21,20896,208,20645,552127,208116,148436
LA,2021-10-22,20896,208,20648,552601,208209,149523
LA,2021-10-23,20899,208,20653,552920,208273,150746
LA,2021-10-24,20904,208,20659,553093,208273,150748
LA,2021-10-25,20908,208,20663,553288,208413,151163
LA,2021-10-26,20917,208,20668,553576,208526,151369
LA,2021-10-27,20925,208,20670,553852,208593,151601
LA,2021-10-28,20930,208,20673,554245,208676,151829
LA,2021-10-29,20941,208,20675,554593,208752,152006
LA,2021-10-30,20951,208,20678,555180,208798,152278
LA,2021-10-31,20962,208,20687,555568,208798,152280
LD,2021-01-16,0,0,0,0,21,0
LD,2021-01-17,0,0,0,0,21,0
LD,2021-01-18,14,0,0,0,201,0
LD,2021-01-19,21,0,0,0,369,0
LD,2021-01-20,30,0,0,0,369,0
LD,2021-01-21,48,0,0,524,369,0
LD,2021-01-22,50,0,0,524,552,0
LD,2021-01-23,57,0,0,524,633,0
LD,2021-01-24,57,0,0,687,633,0
LD,2021-01-25,67,0,0,888,676,0
LD,2021-01-26,69,0,0,888,676,0
LD,2021-01-27,69,0,0,888,746,0
LD,2021-01-28,69,0,0,888,746,0
LD,2021-01-29,70,0,14,888,746,0
LD,2021-01-30,79,0,30,888,807,0
LD,2021-01-31,87,0,49,2328,807,0
LD,2021-02-01,99,0,56,2919,807,0
LD,2021-02-02,119,0,56,4125,807,0
LD,2021-02-03,122,0,61,4263,807,0
LD,2021-02-04,126,0,61,5321,807,0
LD,2021-02-05,141,0,63,6141,831,0
LD,2021-02-06,151,0,63,7537,839,0
LD,2021-02-07,153,0,63,8160,839,0
LD,2021-02-08,154,0,74,9136,868,0
LD,2021-02-09,166,0,90,10230,920,0
LD,2021-02-10,181,0,115,11391,920,0
LD,2021-02-11,187,0,116,12738,920,0
LD,2021-02-12,188,0,116,14179,1776,0
LD,2021-02-13,224,0,131,15895,1776,0
LD,2021-02-14,233,0,133,16808,1776,0
LD,2021-02-15,234,0,140,17518,1776,0
LD,2021-02-16,251,0,155,18510,1809,115
LD,2021-02-17,261,0,161,19652,1809,115
LD,2021-02-18,263,0,164,20713,1809,115
LD,2021-02-19,272,0,178,21702,1809,115
LD,2021-02-20,277,0,189,22895,1809,115
LD,2021-02-21,280,0,201,24868,1809,115
LD,2021-02-22,295,0,212,26676,2333,591
LD,2021-02-23,316,0,233,27527,2343,621
LD,2021-02-24,322,0,233,28403,2344,639
LD,2021-02-25,331,1,240,28881,2353,688
LD,2021-02-26,333,1,248,29383,2368,710
LD,2021-02-27,359,1,256,30210,2368,710
LD,2021-02-28,382,1,257,31207,2368,710
LD,2021-03-01,397,1,264,32397,2410,802
LD,2021-03-02,407,1,265,32849,2413,803
LD,2021-03-03,414,1,281,33417,2413,803
LD,2021-03-04,426,1,305,34637,2413,803
LD,2021-03-05,469,1,307,35498,2482,818
LD,2021-03-06,474,1,309,36349,2638,832
LD,2021-03-07,487,1,323,36930,2638,832
LD,2021-03-08,495,1,325,37341,2784,854
LD,2021-03-09,510,1,337,38175,3066,902
LD,2021-03-10,525,1,351,38831,3066,902
LD,2021-03-11,570,1,370,39660,3066,902
LD,2021-03-12,588,1,376,40152,3066,902
LD,2021-03-13,604,1,390,41048,3501,1592
LD,2021-03-14,605,1,396,41486,3501,1592
LD,2021-03-15,607,1,412,42114,3746,1762
LD,2021-03-16,626,1,453,42672,3746,1762
LD,2021-03-17,640,1,455,43221,3940,1851
LD,2021-03-18,645,1,466,43602,4052,1977
LD,2021-03-19,648,1,485,43956,4106,2003
LD,2021-03-20,648,1,512,44268,4183,2014
LD,2021-03-21,666,1,532,44549,4183,2014
LD,2021-03-22,691,1,576,45311,4264,2029
LD,2021-03-23,697,1,587,45771,4346,2050
LD,2021-03-24,699,1,588,46119,4411,2052
LD,2021-03-25,708,1,591,46385,4431,2059
LD,2021-03-26,714,1,609,46747,4510,2066
LD,2021-03-27,714,1,620,47215,4724,2076
LD,2021-03-28,715,1,652,47410,4724,2076
LD,2021-03-29,715,1,664,47601,4724,2076
LD,2021-03-30,718,1,673,47971,4829,2130
LD,2021-03-31,723,1,675,48477,4829,2130
LD,2021-04-01,726,1,683,48856,5090,2130
LD,2021-04-02,733,1,685,49048,5706,1815
LD,2021-04-03,740,1,696,49545,5949,1840
LD,2021-04-04,741,1,699,50076,6243,1846
LD,2021-04-05,744,1,707,50450,6303,1893
LD,2021-04-06,751,1,707,50636,7036,2016
LD,2021-04-07,770,1,711,50955,7566,2153
LD,2021-04-08,778,1,714,51231,8381,2356
LD,2021-04-09,784,1,723,51803,9225,2461
LD,2021-04-10,794,1,728,52199,10148,2555
LD,2021-04-11,799,1,731,52412,10693,2591
LD,2021-04-12,813,1,732,52773,11146,2650
LD,2021-04-13,834,1,741,53108,11852,2719
LD,2021-04-14,845,1,741,53552,12503,2805
LD,2021-04-15,901,1,749,54076,13243,2901
LD,2021-04-16,945,1,760,54763,13655,2931
LD,2021-04-17,1051,1,765,56009,14259,2992
LD,2021-04-18,1165,1,769,57376,15125,3099
LD,2021-04-19,1282,1,786,58963,15339,3143
LD,2021-04-20,1335,1,812,59445,15724,3287
LD,2021-04-21,1526,1,828,61382,16259,3527
LD,2021-04-22,1671,1,862,63289,16567,3639
LD,2021-04-23,1805,1,879,64484,16836,3711
LD,2021-04-24,1962,1,912,66588,17300,3781
LD,2021-04-25,2126,1,941,68263,17492,3807
LD,2021-04-26,2247,1,1060,69296,17863,3892
LD,2021-04-27,2401,1,1191,71202,18018,3947
LD,2021-04-28,2504,1,1329,72264,18183,3974
LD,2021-04-29,2662,4,1374,74480,18576,4074
LD,2021-04-30,2767,4,1430,75713,18943,4197
LD,2021-05-01,2923,4,1471,78748,19176,4279
LD,2021-05-02,3010,4,1746,80697,19368,4318
LD,2021-05-03,3080,6,1855,81187,19475,4484
LD,2021-05-04,3249,6,2065,82955,19615,4688
LD,2021-05-05,3376,7,2225,84262,19750,4926
LD,2021-05-06,3528,8,2359,86221,19838,5108
LD,2021-05-07,3629,9,2477,87650,19923,5344
LD,2021-05-08,3756,9,2692,89009,19955,5500
LD,2021-05-09,3881,9,2840,89943,19970,5795
LD,2021-05-10,3982,10,2964,90414,20078,6113
LD,2021-05-11,4087,10,3068,91126,20358,6342
LD,2021-05-12,4202,11,3155,92022,20519,6448
LD,2021-05-13,4395,13,3272,94218,20554,6485
LD,2021-05-14,4568,13,3374,95371,20555,6485
LD,2021-05-15,4650,13,3469,95774,20566,6490
LD,2021-05-16,4767,14,3615,96332,20588,6494
LD,2021-05-17,4986,14,3744,97383,20702,6513
LD,2021-05-18,5212,15,3895,99920,20957,6521
LD,2021-05-19,5466,18,3954,102844,21168,6541
LD,2021-05-20,5756,20,4051,106045,22186,6872
LD,2021-05-21,6101,22,4228,108986,22586,6912
LD,2021-05-22,6418,24,4371,112080,23057,6920
LD,2021-05-23,6611,24,4512,113934,24207,6926
LD,2021-05-24,6847,24,4636,117089,24344,6933
LD,2021-05-25,7111,26,4740,120405,24383,6935
LD,2021-05-26,7229,26,4930,121681,24445,6935
LD,2021-05-27,7364,28,5110,124125,24487,6938
LD,2021-05-28,7542,29,5378,126221,24725,6941
LD,2021-05-29,7631,31,5596,128123,25237,6944
LD,2021-05-30,7928,32,5733,131425,25903,6945
LD,2021-05-31,8077,33,6216,134616,26727,6946
LD,2021-06-01,8166,33,6538,136822,27658,6947
LD,2021-06-02,8335,35,6804,139285,28367,6949
LD,2021-06-03,8479,35,7060,141619,29382,6951
LD,2021-06-04,8568,36,7294,143494,30367,6960
LD,2021-06-05,8667,38,7437,145128,31303,6968
LD,2021-06-06,8737,38,7662,146395,32074,6971
LD,2021-06-07,8775,41,7857,147208,33294,6979
LD,2021-06-08,8874,42,7910,149221,34567,6986
LD,2021-06-09,9002,42,8141,151065,35731,7020
LD,2021-06-10,9073,42,8278,152867,36514,7028
LD,2021-06-11,9122,43,8382,154018,37711,7039
LD,2021-06-12,9175,43,8483,156051,39097,7063
LD,2021-06-13,9209,44,8555,157110,39686,7073
LD,2021-06-14,9236,44,8637,158631,40876,7080
LD,2021-06-15,9297,45,8733,160526,41774,7099
LD,2021-06-16,9339,45,8812,162152,42755,7106
LD,2021-06-17,9377,45,8898,163660,43215,7109
LD,2021-06-18,9392,45,8964,164780,43657,7116
LD,2021-06-19,9430,46,9003,166042,44109,7143
LD,2021-06-20,9443,46,9042,167129,44398,7145
LD,2021-06-21,9471,46,9069,168498,44815,7154
LD,2021-06-22,9504,47,9103,169897,45207,7204
LD,2021-06-23,9559,47,9134,171331,45549,7241
LD,2021-06-24,9601,47,9194,172961,45812,7293
LD,2021-06-25,9632,48,9233,174336,46057,7376
LD,2021-06-26,9659,48,9275,175545,46255,7494
LD,2021-06-27,9687,48,9299,176333,46340,7516
LD,2021-06-28,9715,48,9333,178433,46494,7644
LD,2021-06-29,9742,48,9349,180297,46750,7914
LD,2021-06-30,9770,48,9372,181741,46779,7921
LD,2021-07-01,9808,49,9427,184431,46901,8027
LD,2021-07-02,9843,49,9475,186686,47042,8252
LD,2021-07-03,9861,49,9518,188036,47084,8548
LD,2021-07-04,9900,49,9538,188873,47084,8590
LD,2021-07-05,9936,49,9570,190704,47243,8963
LD,2021-07-06,9947,49,9604,192412,47468,9288
LD,2021-07-07,9965,49,9631,193868,47562,9763
LD,2021-07-08,9980,49,9656,195047,47717,10127
LD,2021-07-09,10002,49,9690,196542,47830,10455
LD,2021-07-10,10011,49,9712,197732,47936,10670
LD,2021-07-11,10013,49,9764,198297,47993,10741
LD,2021-07-12,10020,49,9812,199777,48058,11023
LD,2021-07-13,10031,49,9833,201358,48558,11504
LD,2021-07-14,10036,49,9851,202487,48684,11884
LD,2021-07-15,10043,49,9865,203565,48780,12364
LD,2021-07-16,10053,49,9885,204658,48893,12744
LD,2021-07-17,10061,49,9899,205375,48946,13010
LD,2021-07-18,10064,49,9907,205535,49004,13017
LD,2021-07-19,10076,49,9915,206860,49064,13282
LD,2021-07-20,10092,49,9929,208011,49196,13519
LD,2021-07-21,10093,49,9933,208680,49276,13713
LD,2021-07-22,10100,49,9944,209165,49304,13789
LD,2021-07-23,10110,49,9951,210123,49479,14079
LD,2021-07-24,10127,49,9957,211134,49638,14442
LD,2021-07-25,10129,49,9964,211392,49661,14455
LD,2021-07-26,10141,49,9970,212698,49794,14708
LD,2021-07-27,10149,49,9978,214025,49949,15111
LD,2021-07-28,10155,50,9989,215263,50017,15401
LD,2021-07-29,10162,50,10002,216351,50094,15613
LD,2021-07-30,10178,50,10011,217155,50168,15821
LD,2021-07-31,10189,50,10015,217949,50400,15984
LD,2021-08-01,10195,50,10030,218413,50405,16001
LD,2021-08-02,10207,50,10038,219564,50484,16165
LD,2021-08-03,10226,50,10046,220990,50511,16256
LD,2021-08-04,10231,50,10060,222303,50596,16436
LD,2021-08-05,10235,50,10069,223248,50668,16587
LD,2021-08-06,10243,50,10085,224356,50772,16719
LD,2021-08-07,10247,50,10093,225009,50878,16861
LD,2021-08-08,10249,50,10105,225267,50962,16951
LD,2021-08-09,10257,51,10112,225895,51165,17170
LD,2021-08-10,10263,51,10125,226724,51371,17296
LD,2021-08-11,10268,51,10135,227237,51490,17447
LD,2021-08-12,10274,51,10143,227237,51543,17549
LD,2021-08-13,10278,51,10148,228862,51602,17658
LD,2021-08-14,10285,51,10153,229686,51678,17875
LD,2021-08-15,10288,51,10158,229779,51679,17892
LD,2021-08-16,10294,51,10164,230775,51757,18154
LD,2021-08-17,10295,51,10170,231528,51809,18408
LD,2021-08-18,10299,51,10172,232017,51869,18757
LD,2021-08-19,10301,51,10175,232652,51934,18970
LD,2021-08-20,10306,51,10182,233200,51953,19104
LD,2021-08-21,10308,51,10191,233860,51970,19198
LD,2021-08-22,10309,51,10194,234256,52015,19412
LD,2021-08-23,10317,51,10197,234893,52100,19815
LD,2021-08-24,10318,51,10198,235248,52151,20210
LD,2021-08-25,10327,51,10202,236129,52229,20715
LD,2021-08-26,10328,51,10204,236830,52306,21347
LD,2021-08-27,10334,51,10209,237503,52370,21939
LD,2021-08-28,10336,51,10215,238262,52370,21939
LD,2021-08-29,10338,51,10215,238490,52501,23147
LD,2021-08-30,10345,51,10220,238861,52520,23372
LD,2021-08-31,10347,51,10223,239524,52599,23814
LD,2021-09-01,10347,51,10228,239984,52684,24330
LD,2021-09-02,10348,51,10230,240345,52734,24952
LD,2021-09-03,10348,51,10233,240753,52834,25575
LD,2021-09-04,10348,51,10242,241106,52884,25992
LD,2021-09-05,10348,51,10243,241229,52921,26153
LD,2021-09-06,10348,51,10245,242351,53029,26928
LD,2021-09-07,10348,51,10250,243275,53085,27764
LD,2021-09-08,10349,51,10253,243721,53191,28640
LD,2021-09-09,10350,51,10254,244311,53317,29583
LD,2021-09-10,10350,51,10254,244764,53499,30630
LD,2021-09-11,10351,51,10254,245097,53678,31981
LD,2021-09-12,10351,51,10254,245196,53750,33149
LD,2021-09-13,10353,51,10254,245493,53893,33950
LD,2021-09-14,10353,51,10255,246073,53956,34765
LD,2021-09-15,10353,51,10255,246456,54019,35414
LD,2021-09-16,10353,51,10255,247143,54130,36098
LD,2021-09-17,10353,51,10255,247143,54185,36475
LD,2021-09-18,10356,51,10256,248074,54310,36956
LD,2021-09-19,10356,51,10257,248100,54337,37141
LD,2021-09-20,10359,51,10257,248074,54427,37855
LD,2021-09-21,10360,51,10257,249248,54481,38410
LD,2021-09-22,10361,51,10257,252479,54560,38896
LD,2021-09-23,10361,51,10259,252641,54576,39315
LD,2021-09-24,10361,51,10259,252956,54593,39540
LD,2021-09-25,10361,51,10262,253374,54687,40053
LD,2021-09-26,10361,51,10262,253536,54728,40192
LD,2021-09-27,10361,51,10262,253536,54767,40881
LD,2021-09-28,10361,51,10263,254296,54776,41093
LD,2021-09-29,10361,51,10263,254542,54806,41352
LD,2021-09-30,10361,51,10265,254795,54818,41585
LD,2021-10-01,10361,51,10267,254795,54843,41970
LD,2021-10-02,10361,51,10267,255189,54845,42091
LD,2021-10-03,10361,51,10267,255327,54846,42262
LD,2021-10-04,10362,51,10267,256108,54891,42479
LD,2021-10-05,10363,51,10267,256533,54919,42660
LD,2021-10-06,10364,51,10267,256995,54929,42925
LD,2021-10-07,10364,51,10267,257294,54946,43084
