State,Date,delta7_Confirmed,delta7_Deceased,delta7_Recovered,delta7_Vaccinated1,delta7_Vaccinated2
AN,2020-06-16,10,0,0,0,0
AN,2020-06-17,9,0,0,0,0
AN,2020-06-18,7,0,2,0,0
AN,2020-06-19,9,0,2,0,0
AN,2020-06-20,9,0,2,0,0
AN,2020-06-21,8,0,4,0,0
AN,2020-06-22,7,0,4,0,0
AN,2020-06-23,6,0,7,0,0
AN,2020-06-24,12,0,8,0,0
AN,2020-06-25,13,0,6,0,0
AN,2020-06-26,25,0,8,0,0
AN,2020-06-27,25,0,8,0,0
AN,2020-06-28,35,0,8,0,0
AN,2020-06-29,42,0,8,0,0
AN,2020-06-30,47,0,5,0,0
AN,2020-07-01,44,0,9,0,0
AN,2020-07-02,51,0,10,0,0
AN,2020-07-03,44,0,11,0,0
AN,2020-07-04,47,0,23,0,0
AN,2020-07-05,42,0,27,0,0
AN,2020-07-06,51,0,29,0,0
AN,2020-07-07,50,0,29,0,0
AN,2020-07-08,49,0,24,0,0
AN,2020-07-09,47,0,32,0,0
AN,2020-07-10,40,0,38,0,0
AN,2020-07-11,37,0,26,0,0
AN,2020-07-12,38,0,28,0,0
AN,2020-07-13,25,0,35,0,0
AN,2020-07-14,24,0,55,0,0
AN,2020-07-15,27,0,56,0,0
AN,2020-07-16,24,0,50,0,0
AN,2020-07-17,28,0,50,0,0
AN,2020-07-18,32,0,53,0,0
AN,2020-07-19,40,0,45,0,0
AN,2020-07-20,41,0,42,0,0
AN,2020-07-21,41,0,30,0,0
AN,2020-07-22,45,0,33,0,0
AN,2020-07-23,60,0,37,0,0
AN,2020-07-24,75,0,32,0,0
AN,2020-07-25,102,0,31,0,0
AN,2020-07-26,115,0,35,0,0
AN,2020-07-27,131,1,41,0,0
AN,2020-07-28,151,1,37,0,0
AN,2020-07-29,207,2,38,0,0
AN,2020-07-30,230,3,31,0,0
AN,2020-07-31,289,5,40,0,0
AN,2020-08-01,346,7,50,0,0
AN,2020-08-02,416,8,62,0,0
AN,2020-08-03,492,9,71,0,0
AN,2020-08-04,565,11,81,0,0
AN,2020-08-05,599,12,125,0,0
AN,2020-08-06,653,13,154,0,0
AN,2020-08-07,674,14,211,0,0
AN,2020-08-08,715,13,274,0,0
AN,2020-08-09,756,12,406,0,0
AN,2020-08-10,795,10,446,0,0
AN,2020-08-11,836,9,472,0,0
AN,2020-08-12,873,7,503,0,0
AN,2020-08-13,914,6,569,0,0
AN,2020-08-14,964,5,607,0,0
AN,2020-08-15,955,4,628,0,0
AN,2020-08-16,909,8,578,0,0
AN,2020-08-17,820,9,616,0,0
AN,2020-08-18,765,9,672,0,0
AN,2020-08-19,704,9,700,0,0
AN,2020-08-20,643,9,714,0,0
AN,2020-08-21,561,8,712,0,0
AN,2020-08-22,502,8,725,0,0
AN,2020-08-23,461,5,737,0,0
AN,2020-08-24,459,6,767,0,0
AN,2020-08-25,416,7,810,0,0
AN,2020-08-26,381,11,780,0,0
AN,2020-08-27,338,11,736,0,0
AN,2020-08-28,303,10,700,0,0
AN,2020-08-29,273,12,666,0,0
AN,2020-08-30,244,12,623,0,0
AN,2020-08-31,228,11,555,0,0
AN,2020-09-01,215,9,483,0,0
AN,2020-09-02,201,6,449,0,0
AN,2020-09-03,205,6,449,0,0
AN,2020-09-04,207,7,419,0,0
AN,2020-09-05,211,6,385,0,0
AN,2020-09-06,228,5,365,0,0
AN,2020-09-07,227,4,350,0,0
AN,2020-09-08,232,4,321,0,0
AN,2020-09-09,240,4,320,0,0
AN,2020-09-10,242,3,298,0,0
AN,2020-09-11,237,2,294,0,0
AN,2020-09-12,229,1,298,0,0
AN,2020-09-13,214,1,292,0,0
AN,2020-09-14,198,2,281,0,0
AN,2020-09-15,182,2,283,0,0
AN,2020-09-16,167,1,267,0,0
AN,2020-09-17,139,1,257,0,0
AN,2020-09-18,137,1,257,0,0
AN,2020-09-19,123,1,234,0,0
AN,2020-09-20,105,1,208,0,0
AN,2020-09-21,116,0,191,0,0
AN,2020-09-22,117,0,161,0,0
AN,2020-09-23,119,0,149,0,0
AN,2020-09-24,140,0,125,0,0
AN,2020-09-25,128,0,114,0,0
AN,2020-09-26,130,0,115,0,0
AN,2020-09-27,143,1,102,0,0
AN,2020-09-28,130,1,113,0,0
AN,2020-09-29,130,1,108,0,0
AN,2020-09-30,123,1,114,0,0
AN,2020-10-01,104,1,120,0,0
AN,2020-10-02,99,1,103,0,0
AN,2020-10-03,94,1,91,0,0
AN,2020-10-04,90,0,96,0,0
AN,2020-10-05,96,1,77,0,0
AN,2020-10-06,91,1,91,0,0
AN,2020-10-07,100,1,88,0,0
AN,2020-10-08,104,2,84,0,0
AN,2020-10-09,118,2,93,0,0
AN,2020-10-10,124,2,102,0,0
AN,2020-10-11,121,2,115,0,0
AN,2020-10-12,124,1,111,0,0
AN,2020-10-13,124,1,104,0,0
AN,2020-10-14,111,1,100,0,0
AN,2020-10-15,110,0,110,0,0
AN,2020-10-16,96,1,107,0,0
AN,2020-10-17,91,1,104,0,0
AN,2020-10-18,103,1,104,0,0
AN,2020-10-19,103,1,122,0,0
AN,2020-10-20,105,1,120,0,0
AN,2020-10-21,122,1,117,0,0
AN,2020-10-22,122,2,120,0,0
AN,2020-10-23,135,2,114,0,0
AN,2020-10-24,142,2,120,0,0
AN,2020-10-25,137,2,115,0,0
AN,2020-10-26,127,2,105,0,0
AN,2020-10-27,133,2,117,0,0
AN,2020-10-28,121,2,126,0,0
AN,2020-10-29,121,2,117,0,0
AN,2020-10-30,110,1,131,0,0
AN,2020-10-31,107,1,132,0,0
AN,2020-11-01,95,2,129,0,0
AN,2020-11-02,99,2,135,0,0
AN,2020-11-03,98,2,134,0,0
AN,2020-11-04,100,2,124,0,0
AN,2020-11-05,98,1,121,0,0
AN,2020-11-06,103,1,118,0,0
AN,2020-11-07,109,1,106,0,0
AN,2020-11-08,110,0,109,0,0
AN,2020-11-09,111,0,107,0,0
AN,2020-11-10,105,0,102,0,0
AN,2020-11-11,105,0,104,0,0
AN,2020-11-12,104,1,107,0,0
AN,2020-11-13,98,1,110,0,0
AN,2020-11-14,86,1,109,0,0
AN,2020-11-15,86,1,109,0,0
AN,2020-11-16,94,1,107,0,0
AN,2020-11-17,97,1,108,0,0
AN,2020-11-18,99,1,111,0,0
AN,2020-11-19,97,0,116,0,0
AN,2020-11-20,99,0,104,0,0
AN,2020-11-21,104,0,113,0,0
AN,2020-11-22,105,0,110,0,0
AN,2020-11-23,99,0,107,0,0
AN,2020-11-24,93,0,101,0,0
AN,2020-11-25,84,0,101,0,0
AN,2020-11-26,78,0,93,0,0
AN,2020-11-27,72,0,100,0,0
AN,2020-11-28,67,0,90,0,0
AN,2020-11-29,63,0,97,0,0
AN,2020-11-30,54,0,97,0,0
AN,2020-12-01,51,0,102,0,0
AN,2020-12-02,46,0,104,0,0
AN,2020-12-03,47,0,106,0,0
AN,2020-12-04,53,0,103,0,0
AN,2020-12-05,49,0,98,0,0
AN,2020-12-06,54,0,87,0,0
AN,2020-12-07,63,0,81,0,0
AN,2020-12-08,60,0,81,0,0
AN,2020-12-09,60,0,64,0,0
AN,2020-12-10,62,0,55,0,0
AN,2020-12-11,56,0,48,0,0
AN,2020-12-12,58,0,49,0,0
AN,2020-12-13,60,0,49,0,0
AN,2020-12-14,61,0,50,0,0
AN,2020-12-15,64,0,41,0,0
AN,2020-12-16,67,0,51,0,0
AN,2020-12-17,69,0,55,0,0
AN,2020-12-18,71,0,53,0,0
AN,2020-12-19,70,0,54,0,0
AN,2020-12-20,63,0,59,0,0
AN,2020-12-21,54,1,59,0,0
AN,2020-12-22,51,1,61,0,0
AN,2020-12-23,46,1,63,0,0
AN,2020-12-24,41,1,68,0,0
AN,2020-12-25,43,1,69,0,0
AN,2020-12-26,37,1,70,0,0
AN,2020-12-27,43,1,66,0,0
AN,2020-12-28,41,0,63,0,0
AN,2020-12-29,43,0,62,0,0
AN,2020-12-30,45,0,59,0,0
AN,2020-12-31,44,0,51,0,0
AN,2021-01-01,34,0,49,0,0
AN,2021-01-02,35,0,48,0,0
AN,2021-01-03,24,0,48,0,0
AN,2021-01-04,19,0,45,0,0
AN,2021-01-05,13,0,45,0,0
AN,2021-01-06,8,0,39,0,0
AN,2021-01-07,13,0,38,0,0
AN,2021-01-08,13,0,36,0,0
AN,2021-01-09,12,0,36,0,0
AN,2021-01-10,12,0,29,0,0
AN,2021-01-11,15,0,36,0,0
AN,2021-01-12,17,0,30,0,0
AN,2021-01-13,20,0,32,0,0
AN,2021-01-14,18,0,27,0,0
AN,2021-01-15,20,0,29,0,0
AN,2021-01-16,23,0,22,225,0
AN,2021-01-17,23,0,21,225,0
AN,2021-01-18,25,0,13,442,0
AN,2021-01-19,23,0,11,644,0
AN,2021-01-20,22,0,9,644,0
AN,2021-01-21,15,0,13,1032,0
AN,2021-01-22,13,0,12,1466,0
AN,2021-01-23,11,0,12,1773,0
AN,2021-01-24,10,0,12,1794,0
AN,2021-01-25,6,0,20,1927,0
AN,2021-01-26,5,0,20,1725,0
AN,2021-01-27,3,0,22,1741,0
AN,2021-01-28,3,0,20,1624,0
AN,2021-01-29,2,0,20,1261,0
AN,2021-01-30,1,0,21,729,0
AN,2021-01-31,1,0,20,708,0
AN,2021-02-01,0,0,15,358,0
AN,2021-02-02,0,0,15,358,0
AN,2021-02-03,0,0,10,387,0
AN,2021-02-04,0,0,8,282,0
AN,2021-02-05,3,0,5,434,0
AN,2021-02-06,6,0,4,434,0
AN,2021-02-07,7,0,4,670,0
AN,2021-02-08,11,0,0,670,0
AN,2021-02-09,13,0,0,686,0
AN,2021-02-10,13,0,0,641,0
AN,2021-02-11,13,0,0,516,0
AN,2021-02-12,10,0,2,293,0
AN,2021-02-13,9,0,6,485,0
AN,2021-02-14,8,0,6,249,0
AN,2021-02-15,4,0,6,450,182
AN,2021-02-16,6,0,11,434,182
AN,2021-02-17,7,0,12,632,182
AN,2021-02-18,7,0,12,893,495
AN,2021-02-19,7,0,14,999,895
AN,2021-02-20,5,0,11,1200,1306
AN,2021-02-21,5,0,11,1200,1306
AN,2021-02-22,6,0,11,1595,1688
AN,2021-02-23,3,0,6,1718,1836
AN,2021-02-24,2,0,6,1599,1936
AN,2021-02-25,2,0,8,1687,1890
AN,2021-02-26,3,0,4,1681,1527
AN,2021-02-27,4,0,3,1288,1116
AN,2021-02-28,6,0,3,1288,1116
AN,2021-03-01,5,0,3,1139,686
AN,2021-03-02,4,0,3,1347,571
AN,2021-03-03,6,0,2,1268,471
AN,2021-03-04,8,0,1,878,204
AN,2021-03-05,7,0,2,2258,305
AN,2021-03-06,6,0,3,2843,443
AN,2021-03-07,4,0,3,3053,443
AN,2021-03-08,6,0,5,3309,442
AN,2021-03-09,8,0,6,3521,448
AN,2021-03-10,6,0,8,3837,459
AN,2021-03-11,4,0,7,4316,471
AN,2021-03-12,5,0,7,3337,418
AN,2021-03-13,6,0,9,2944,417
AN,2021-03-14,7,0,9,2734,417
AN,2021-03-15,5,0,9,2470,488
AN,2021-03-16,4,0,9,2199,525
AN,2021-03-17,7,0,7,1883,514
AN,2021-03-18,8,0,9,1874,909
AN,2021-03-19,9,0,8,1788,844
AN,2021-03-20,8,0,5,1864,1065
AN,2021-03-21,8,0,5,1864,1065
AN,2021-03-22,8,0,3,1801,1343
AN,2021-03-23,7,0,5,2119,1439
AN,2021-03-24,6,0,6,2302,1506
AN,2021-03-25,6,0,5,2275,1326
AN,2021-03-26,5,0,5,2122,1363
AN,2021-03-27,6,0,6,2204,1025
AN,2021-03-28,7,0,7,2204,1025
AN,2021-03-29,13,0,7,1828,543
AN,2021-03-30,42,0,4,1729,607
AN,2021-03-31,42,0,3,1546,540
AN,2021-04-01,42,0,6,1831,371
AN,2021-04-02,41,0,7,2030,-154
AN,2021-04-03,54,0,12,2201,-130
AN,2021-04-04,63,0,14,2844,-129
AN,2021-04-05,64,0,25,3938,-82
AN,2021-04-06,42,0,34,5029,-267
AN,2021-04-07,48,0,44,6439,-258
AN,2021-04-08,65,0,47,8188,-263
AN,2021-04-09,77,0,47,10029,321
AN,2021-04-10,77,0,51,11687,328
AN,2021-04-11,81,0,50,13226,369
AN,2021-04-12,85,0,49,16645,423
AN,2021-04-13,86,0,44,21560,491
AN,2021-04-14,116,1,58,26738,591
AN,2021-04-15,113,1,55,29423,676
AN,2021-04-16,128,1,82,33713,804
AN,2021-04-17,156,2,108,37663,998
AN,2021-04-18,200,2,160,39298,1267
AN,2021-04-19,220,2,162,39150,1650
AN,2021-04-20,257,2,189,35920,2105
AN,2021-04-21,243,1,198,31244,2230
AN,2021-04-22,265,2,227,28558,2521
AN,2021-04-23,280,2,248,23790,2642
AN,2021-04-24,283,2,264,19270,2731
AN,2021-04-25,275,2,267,16508,2648
AN,2021-04-26,295,2,308,13568,2456
AN,2021-04-27,298,2,319,11482,2180
AN,2021-04-28,326,3,330,10493,2205
AN,2021-04-29,348,2,334,9040,1981
AN,2021-04-30,380,2,343,8292,1916
AN,2021-05-01,432,2,363,7240,1814
AN,2021-05-02,419,3,331,6261,1633
AN,2021-05-03,434,4,330,5309,1785
AN,2021-05-04,417,4,317,4468,1824
AN,2021-05-05,407,4,322,3920,2066
AN,2021-05-06,380,5,315,3600,2231
AN,2021-05-07,362,5,329,3209,2285
AN,2021-05-08,295,6,283,3152,2342
AN,2021-05-09,283,7,290,3158,2296
AN,2021-05-10,248,8,275,3230,2201
AN,2021-05-11,245,8,270,3276,2074
AN,2021-05-12,247,10,247,3250,1803
AN,2021-05-13,255,11,255,2811,1806
AN,2021-05-14,231,13,195,2135,1452
AN,2021-05-15,227,11,211,1882,1455
AN,2021-05-16,236,12,195,1801,1465
AN,2021-05-17,240,11,204,1685,1121
AN,2021-05-18,248,14,210,1577,914
AN,2021-05-19,239,14,210,1731,696
AN,2021-05-20,248,13,188,3198,531
AN,2021-05-21,247,13,192,3955,533
AN,2021-05-22,252,16,174,4518,242
AN,2021-05-23,241,15,190,4902,231
AN,2021-05-24,215,15,166,4924,226
AN,2021-05-25,204,14,185,5331,225
AN,2021-05-26,192,13,188,5637,213
AN,2021-05-27,159,13,190,4517,8
AN,2021-05-28,147,15,213,4509,11
AN,2021-05-29,144,12,219,4712,14
AN,2021-05-30,140,11,210,4569,14
AN,2021-05-31,152,11,224,4646,29
AN,2021-06-01,140,12,201,4692,32
AN,2021-06-02,142,11,208,4382,36
AN,2021-06-03,153,10,229,4454,41
AN,2021-06-04,152,8,222,4197,44
AN,2021-06-05,141,9,216,3647,56
AN,2021-06-06,135,8,211,3413,56
AN,2021-06-07,126,8,193,3392,69
AN,2021-06-08,136,7,190,3060,90
AN,2021-06-09,125,6,171,2882,97
AN,2021-06-10,127,6,153,3086,102
AN,2021-06-11,145,4,132,3331,113
AN,2021-06-12,138,4,120,3725,126
AN,2021-06-13,142,4,131,3719,126
AN,2021-06-14,138,3,122,4148,118
AN,2021-06-15,126,1,114,4658,114
AN,2021-06-16,138,2,127,5297,126
AN,2021-06-17,138,2,131,5343,142
AN,2021-06-18,130,2,144,5527,141
AN,2021-06-19,151,1,166,5510,149
AN,2021-06-20,145,1,152,5510,149
AN,2021-06-21,146,1,157,5332,152
AN,2021-06-22,145,1,146,7180,166
AN,2021-06-23,132,0,131,10119,178
AN,2021-06-24,105,0,110,14071,330
AN,2021-06-25,78,0,117,17930,386
AN,2021-06-26,52,0,103,22140,804
AN,2021-06-27,49,0,89,23821,809
AN,2021-06-28,47,1,95,26548,1915
AN,2021-06-29,41,1,101,28335,2986
AN,2021-06-30,29,1,98,27858,4232
AN,2021-07-01,29,1,94,23807,5426
AN,2021-07-02,34,1,80,20049,7041
AN,2021-07-03,32,1,65,15994,8472
AN,2021-07-04,27,1,67,14323,8867
AN,2021-07-05,20,0,53,11794,11831
AN,2021-07-06,21,0,47,8353,16546
AN,2021-07-07,24,0,41,5905,20706
AN,2021-07-08,23,0,43,5980,24158
AN,2021-07-09,17,0,27,5744,28786
AN,2021-07-10,14,1,22,6790,31747
AN,2021-07-11,10,1,19,7001,31543
AN,2021-07-12,11,1,16,8031,32903
AN,2021-07-13,9,1,15,12988,31169
AN,2021-07-14,8,1,10,14639,29141
AN,2021-07-15,9,1,8,15493,27124
AN,2021-07-16,13,1,8,15803,23280
AN,2021-07-17,14,0,9,14553,20679
AN,2021-07-18,18,0,13,14462,20589
AN,2021-07-19,23,0,13,13396,17373
AN,2021-07-20,22,0,12,9768,15285
AN,2021-07-21,22,0,15,7146,11924
AN,2021-07-22,24,0,18,8229,11178
AN,2021-07-23,20,0,19,10271,10283
AN,2021-07-24,19,0,21,12045,9278
AN,2021-07-25,19,0,20,12476,9253
AN,2021-07-26,14,0,19,13357,8342
AN,2021-07-27,12,0,19,13834,7324
AN,2021-07-28,10,0,21,17084,7963
AN,2021-07-29,9,0,18,16969,6565
AN,2021-07-30,10,0,19,15878,5629
AN,2021-07-31,12,0,18,16978,5085
AN,2021-08-01,10,0,18,16463,5075
AN,2021-08-02,9,0,17,15496,4273
AN,2021-08-03,10,0,16,13578,3725
AN,2021-08-04,10,0,13,11329,3607
AN,2021-08-05,7,0,13,9482,3336
AN,2021-08-06,6,0,10,8303,2980
AN,2021-08-07,7,0,9,5326,2689
AN,2021-08-08,7,0,7,5333,2639
AN,2021-08-09,7,0,8,5475,2444
AN,2021-08-10,8,0,7,5418,2458
AN,2021-08-11,7,0,5,6743,2330
AN,2021-08-12,7,0,5,10306,2428
AN,2021-08-13,7,0,7,13982,2662
AN,2021-08-14,4,0,8,17687,3036
AN,2021-08-15,2,0,9,17852,3033
AN,2021-08-16,3,0,7,18563,3213
AN,2021-08-17,1,0,7,18848,3288
AN,2021-08-18,2,0,6,17340,3766
AN,2021-08-19,5,0,6,12963,3305
AN,2021-08-20,8,0,4,9876,3152
AN,2021-08-21,9,0,2,5785,2868
AN,2021-08-22,9,0,1,5703,2867
AN,2021-08-23,10,0,1,7028,3462
AN,2021-08-24,11,0,2,8788,3735
AN,2021-08-25,10,0,5,10878,3770
AN,2021-08-26,7,0,8,13062,4199
AN,2021-08-27,4,0,9,13427,4351
AN,2021-08-28,3,0,9,13125,3855
AN,2021-08-29,7,0,10,15827,4679
AN,2021-08-30,6,0,11,14161,3766
AN,2021-08-31,6,0,10,12872,3730
AN,2021-09-01,6,0,7,11412,3348
AN,2021-09-02,7,0,4,10449,3520
AN,2021-09-03,10,0,4,9515,3504
AN,2021-09-04,12,0,8,10535,4214
AN,2021-09-05,8,0,7,7734,3388
AN,2021-09-06,7,0,6,7252,4184
AN,2021-09-07,7,0,6,6720,4313
AN,2021-09-08,10,0,7,6643,4583
AN,2021-09-09,10,0,10,6889,5113
AN,2021-09-10,9,0,11,7131,5288
AN,2021-09-11,8,0,7,7365,5812
AN,2021-09-12,10,0,7,9165,6167
AN,2021-09-13,12,0,10,10005,6010
AN,2021-09-14,19,0,11,10809,7021
AN,2021-09-15,16,0,12,13205,8530
AN,2021-09-16,18,0,10,12508,9915
AN,2021-09-17,17,0,10,15363,12496
AN,2021-09-18,18,0,12,15654,15761
AN,2021-09-19,18,0,14,14955,16987
AN,2021-09-20,18,0,11,13699,19618
AN,2021-09-21,15,0,13,12161,21826
AN,2021-09-22,23,0,16,8738,22962
AN,2021-09-23,21,0,19,8220,22491
AN,2021-09-24,21,0,19,4556,20903
AN,2021-09-25,20,0,18,3321,18247
AN,2021-09-26,18,0,18,2210,16715
AN,2021-09-27,17,0,21,2117,14768
AN,2021-09-28,13,0,19,1962,11699
AN,2021-09-29,5,0,16,1932,9691
AN,2021-09-30,5,0,13,1874,8684
AN,2021-10-01,4,0,12,1798,8078
AN,2021-10-02,4,0,11,1505,6294
AN,2021-10-03,5,0,9,1476,6240
AN,2021-10-04,5,0,6,1414,7375
AN,2021-10-05,6,0,8,1407,8560
AN,2021-10-06,7,0,6,1383,9429
AN,2021-10-07,8,0,6,1325,10223
AN,2021-10-08,8,0,6,1257,10783
AN,2021-10-09,10,0,8,1408,12319
AN,2021-10-10,10,0,9,1429,12400
AN,2021-10-11,10,0,10,1387,11157
AN,2021-10-12,9,0,10,1313,10758
AN,2021-10-13,10,0,11,1220,9139
AN,2021-10-14,11,0,12,1149,8810
AN,2021-10-15,12,0,13,970,7302
AN,2021-10-16,9,0,11,914,8140
AN,2021-10-17,9,0,11,894,8058
AN,2021-10-18,8,0,11,849,9389
AN,2021-10-19,11,0,11,799,9983
AN,2021-10-20,9,0,11,602,9406
AN,2021-10-21,6,0,9,600,11539
AN,2021-10-22,5,0,8,779,14291
AN,2021-10-23,7,0,8,791,14596
AN,2021-10-24,6,0,8,795,14711
AN,2021-10-25,6,0,8,819,14386
AN,2021-10-26,2,0,6,846,14079
AN,2021-10-27,4,0,6,975,15571
AN,2021-10-28,5,0,6,974,13524
AN,2021-10-29,5,0,6,916,12076
AN,2021-10-30,3,0,7,886,10751
AN,2021-10-31,3,0,5,884,10640
AP,2020-03-12,1,0,0,0,0
AP,2020-03-13,1,0,0,0,0
AP,2020-03-14,1,0,0,0,0
AP,2020-03-15,1,0,0,0,0
AP,2020-03-16,1,0,0,0,0
AP,2020-03-17,1,0,0,0,0
AP,2020-03-18,1,0,0,0,0
AP,2020-03-19,2,0,0,0,0
AP,2020-03-20,2,0,0,0,0
AP,2020-03-21,4,0,0,0,0
AP,2020-03-22,5,0,0,0,0
AP,2020-03-23,6,0,0,0,0
AP,2020-03-24,7,0,0,0,0
AP,2020-03-25,9,0,0,0,0
AP,2020-03-26,8,0,0,0,0
AP,2020-03-27,10,0,0,0,0
AP,2020-03-28,14,0,0,0,0
AP,2020-03-29,15,0,1,0,0
AP,2020-03-30,16,0,1,0,0
AP,2020-03-31,36,0,1,0,0
AP,2020-04-01,101,0,2,0,0
AP,2020-04-02,138,0,2,0,0
AP,2020-04-03,151,1,2,0,0
AP,2020-04-04,173,1,2,0,0
AP,2020-04-05,235,1,4,0,0
AP,2020-04-06,280,3,4,0,0
AP,2020-04-07,270,4,4,0,0
AP,2020-04-08,237,4,4,0,0
AP,2020-04-09,214,6,8,0,0
AP,2020-04-10,217,5,8,0,0
AP,2020-04-11,213,5,8,0,0
AP,2020-04-12,164,6,7,0,0
AP,2020-04-13,136,4,7,0,0
AP,2020-04-14,170,7,11,0,0
AP,2020-04-15,177,10,14,0,0
AP,2020-04-16,171,8,10,0,0
AP,2020-04-17,191,8,25,0,0
AP,2020-04-18,198,10,32,0,0
AP,2020-04-19,227,10,53,0,0
AP,2020-04-20,283,13,80,0,0
AP,2020-04-21,273,11,80,0,0
AP,2020-04-22,288,10,100,0,0
AP,2020-04-23,359,13,121,0,0
AP,2020-04-24,383,15,110,0,0
AP,2020-04-25,413,15,129,0,0
AP,2020-04-26,450,14,166,0,0
AP,2020-04-27,455,11,143,0,0
AP,2020-04-28,502,9,162,0,0
AP,2020-04-29,519,7,167,0,0
AP,2020-04-30,510,4,180,0,0
AP,2020-05-01,508,4,258,0,0
AP,2020-05-02,509,2,270,0,0
AP,2020-05-03,486,2,257,0,0
AP,2020-05-04,473,2,289,0,0
AP,2020-05-05,458,3,331,0,0
AP,2020-05-06,445,5,442,0,0
AP,2020-05-07,430,7,459,0,0
AP,2020-05-08,424,8,439,0,0
AP,2020-05-09,405,11,446,0,0
AP,2020-05-10,397,12,437,0,0
AP,2020-05-11,368,12,474,0,0
AP,2020-05-12,372,12,467,0,0
AP,2020-05-13,360,11,413,0,0
AP,2020-05-14,372,10,412,0,0
AP,2020-05-15,420,7,410,0,0
AP,2020-05-16,425,5,466,0,0
AP,2020-05-17,400,5,531,0,0
AP,2020-05-18,414,5,554,0,0
AP,2020-05-19,400,6,565,0,0
AP,2020-05-20,423,6,522,0,0
AP,2020-05-21,400,6,513,0,0
AP,2020-05-22,360,7,479,0,0
AP,2020-05-23,359,7,426,0,0
AP,2020-05-24,400,6,385,0,0
AP,2020-05-25,454,6,340,0,0
AP,2020-05-26,494,5,396,0,0
AP,2020-05-27,557,5,401,0,0
AP,2020-05-28,640,5,428,0,0
AP,2020-05-29,663,5,503,0,0
AP,2020-05-30,747,4,510,0,0
AP,2020-05-31,791,6,499,0,0
AP,2020-06-01,790,8,482,0,0
AP,2020-06-02,808,7,397,0,0
AP,2020-06-03,854,10,399,0,0
AP,2020-06-04,867,12,396,0,0
AP,2020-06-05,920,13,331,0,0
AP,2020-06-06,999,13,351,0,0
AP,2020-06-07,1088,13,329,0,0
AP,2020-06-08,1137,11,337,0,0
AP,2020-06-09,1091,13,345,0,0
AP,2020-06-10,1276,10,405,0,0
AP,2020-06-11,1317,9,439,0,0
AP,2020-06-12,1386,7,526,0,0
AP,2020-06-13,1398,9,545,0,0
AP,2020-06-14,1493,9,647,0,0
AP,2020-06-15,1643,11,674,0,0
AP,2020-06-16,1838,11,754,0,0
AP,2020-06-17,1824,12,772,0,0
AP,2020-06-18,2067,12,804,0,0
AP,2020-06-19,2325,16,814,0,0
AP,2020-06-20,2594,19,926,0,0
AP,2020-06-21,2777,22,991,0,0
AP,2020-06-22,2916,25,1050,0,0
AP,2020-06-23,3114,31,1079,0,0
AP,2020-06-24,3260,39,1138,0,0
AP,2020-06-25,3388,44,1216,0,0
AP,2020-06-26,3528,50,1291,0,0
AP,2020-06-27,3833,56,1369,0,0
AP,2020-06-28,4169,63,1601,0,0
AP,2020-06-29,4519,69,1797,0,0
AP,2020-06-30,4761,68,1919,0,0
AP,2020-07-01,4921,64,2209,0,0
AP,2020-07-02,5213,62,2325,0,0
AP,2020-07-03,5445,60,2436,0,0
AP,2020-07-04,5414,61,2528,0,0
AP,2020-07-05,5599,63,2514,0,0
AP,2020-07-06,6128,59,2688,0,0
AP,2020-07-07,6602,65,3234,0,0
AP,2020-07-08,7007,71,4113,0,0
AP,2020-07-09,7717,79,4841,0,0
AP,2020-07-10,8488,86,5562,0,0
AP,2020-07-11,9536,91,6385,0,0
AP,2020-07-12,10471,96,6990,0,0
AP,2020-07-13,11084,126,7544,0,0
AP,2020-07-14,11822,156,7722,0,0
AP,2020-07-15,13192,188,7277,0,0
AP,2020-07-16,14230,215,7239,0,0
AP,2020-07-17,15224,242,7104,0,0
AP,2020-07-18,17374,277,7370,0,0
AP,2020-07-19,20482,314,7478,0,0
AP,2020-07-20,22621,331,7764,0,0
AP,2020-07-21,25649,350,8107,0,0
AP,2020-07-22,29262,371,13749,0,0
AP,2020-07-23,34667,392,18162,0,0
AP,2020-07-24,40212,399,19637,0,0
AP,2020-07-25,44062,399,21492,0,0
AP,2020-07-26,46648,399,23411,0,0
AP,2020-07-27,48625,394,25330,0,0
AP,2020-07-28,51629,390,27048,0,0
AP,2020-07-29,55677,390,23279,0,0
AP,2020-07-30,57846,397,22469,0,0
AP,2020-07-31,60075,416,23929,0,0
AP,2020-08-01,61538,422,33359,0,0
AP,2020-08-02,62466,433,36585,0,0
AP,2020-08-03,64237,447,39114,0,0
AP,2020-08-04,66036,456,43003,0,0
AP,2020-08-05,66071,468,48948,0,0
AP,2020-08-06,66232,472,52846,0,0
AP,2020-08-07,66027,493,56600,0,0
AP,2020-08-08,66831,532,53001,0,0
AP,2020-08-09,69096,562,55826,0,0
AP,2020-08-10,68939,579,56964,0,0
AP,2020-08-11,68216,599,59124,0,0
AP,2020-08-12,67685,615,57071,0,0
AP,2020-08-13,67353,625,58054,0,0
AP,2020-08-14,66125,633,60239,0,0
AP,2020-08-15,64777,623,61502,0,0
AP,2020-08-16,61969,614,62522,0,0
AP,2020-08-17,61084,616,63464,0,0
AP,2020-08-18,61712,617,63562,0,0
AP,2020-08-19,61857,610,64947,0,0
AP,2020-08-20,61254,623,64294,0,0
AP,2020-08-21,61855,617,63342,0,0
AP,2020-08-22,63399,627,61521,0,0
AP,2020-08-23,63282,632,58853,0,0
